filename,img_source,row,col,x,y,w,h,area,digit_label
img2_r031_c009.png,2,31,9,1273,1805,32,40,187,
img2_r031_c010.png,2,31,10,1275,1813,31,61,645,
img2_r031_c011.png,2,31,11,1358,1793,20,24,205,
img2_r031_c012.png,2,31,12,1652,1830,25,40,654,
img2_r031_c013.png,2,31,13,1872,1822,34,34,278,
img2_r031_c014.png,2,31,14,2000,1820,24,51,419,
img2_r031_c015.png,2,31,15,2220,1817,35,58,547,
img2_r031_c016.png,2,31,16,2304,1844,18,33,259,
img2_r031_c017.png,2,31,17,2480,1810,34,62,1172,
img2_r031_c018.png,2,31,18,2550,1785,25,49,358,
img2_r031_c019.png,2,31,19,2839,1791,31,28,132,
img2_r031_c020.png,2,31,20,2887,1844,32,12,122,
img2_r032_c000.png,2,32,0,1362,1920,38,39,454,
img2_r032_c001.png,2,32,1,2836,1878,34,22,123,
img2_r033_c000.png,2,33,0,24,1961,32,13,133,
img2_r033_c001.png,2,33,1,253,1946,35,35,402,
img2_r033_c002.png,2,33,2,478,1970,29,41,328,
img2_r033_c003.png,2,33,3,530,2010,27,14,122,
img2_r033_c004.png,2,33,4,617,1962,31,58,491,
img2_r033_c005.png,2,33,5,749,1955,14,30,170,
img2_r033_c006.png,2,33,6,774,1955,17,29,180,
img2_r033_c007.png,2,33,7,907,1964,33,56,575,
img2_r033_c008.png,2,33,8,1042,1953,17,41,185,
img2_r033_c009.png,2,33,9,1044,1986,26,45,418,
img2_r033_c010.png,2,33,10,1263,1952,39,69,1094,
img2_r033_c011.png,2,33,11,1645,1972,26,35,684,
img2_r033_c012.png,2,33,12,1868,1957,26,50,296,
img2_r033_c013.png,2,33,13,1973,1951,33,52,463,
img2_r033_c014.png,2,33,14,2102,1950,15,31,170,
img2_r033_c015.png,2,33,15,2217,1958,47,61,988,
img2_r033_c016.png,2,33,16,2322,1989,21,36,472,
img2_r033_c017.png,2,33,17,2497,1956,32,71,1287,
img2_r033_c018.png,2,33,18,2562,1935,24,56,347,
img2_r033_c019.png,2,33,19,2941,2006,33,17,228,
img2_r034_c000.png,2,34,0,239,2093,30,36,770,
img2_r034_c001.png,2,34,1,461,2088,38,38,306,
img2_r034_c002.png,2,34,2,584,2105,32,54,574,
img2_r034_c003.png,2,34,3,745,2084,23,28,378,
img2_r034_c004.png,2,34,4,1028,2095,19,35,169,
img2_r034_c005.png,2,34,5,1138,2096,37,35,252,
img2_r034_c006.png,2,34,6,1359,2099,31,63,360,
img2_r034_c007.png,2,34,7,1639,2095,39,38,1033,
img2_r034_c008.png,2,34,8,1872,2071,31,48,338,
img2_r034_c009.png,2,34,9,1983,2073,24,52,458,
img2_r034_c010.png,2,34,10,2079,2068,22,40,284,
img2_r034_c011.png,2,34,11,2207,2070,33,54,818,
img2_r034_c012.png,2,34,12,2318,2062,15,38,172,
img2_r034_c013.png,2,34,13,2320,2099,18,33,267,
img2_r034_c014.png,2,34,14,2522,2064,31,67,1251,
img2_r034_c015.png,2,34,15,2571,2059,27,37,350,
img2_r035_c000.png,2,35,0,901,2108,33,60,552,
img2_r035_c001.png,2,35,1,1030,2132,18,33,269,
img2_r035_c002.png,2,35,2,1254,2106,27,69,1245,
img2_r036_c000.png,2,36,0,216,2224,38,34,926,
img2_r036_c001.png,2,36,1,442,2224,42,34,322,
img2_r036_c002.png,2,36,2,577,2219,27,49,457,
img2_r036_c003.png,2,36,3,719,2215,13,31,185,
img2_r036_c004.png,2,36,4,737,2222,25,22,197,
img2_r036_c005.png,2,36,5,1362,2233,35,30,278,
img2_r036_c006.png,2,36,6,1641,2215,38,25,251,
img2_r036_c007.png,2,36,7,1742,2215,14,41,231,
img2_r036_c008.png,2,36,8,1875,2202,16,33,189,
img2_r036_c009.png,2,36,9,1974,2187,27,60,490,
img2_r036_c010.png,2,36,10,2096,2176,19,63,306,
img2_r036_c011.png,2,36,11,2120,2191,17,29,163,
img2_r036_c012.png,2,36,12,2212,2200,33,52,499,
img2_r036_c013.png,2,36,13,2223,2195,29,11,147,
img2_r036_c014.png,2,36,14,2336,2227,12,36,219,
img2_r036_c015.png,2,36,15,2542,2191,27,68,1150,
img2_r036_c016.png,2,36,16,2591,2180,24,30,277,
img2_r037_c000.png,2,37,0,883,2235,40,62,611,
img2_r037_c001.png,2,37,1,1037,2265,20,43,326,
img2_r037_c002.png,2,37,2,1265,2242,33,71,1397,
img2_r038_c000.png,2,38,0,629,2331,59,20,150,
img2_r038_c001.png,2,38,1,1661,2338,27,36,668,
img2_r038_c002.png,2,38,2,1857,2330,31,45,316,
img2_r038_c003.png,2,38,3,1982,2325,31,62,560,
img2_r038_c004.png,2,38,4,2122,2342,21,33,190,
img2_r038_c005.png,2,38,5,2210,2340,39,59,524,
img2_r038_c006.png,2,38,6,2330,2322,21,43,196,
img2_r038_c007.png,2,38,7,2457,2339,28,14,133,
img2_r038_c008.png,2,38,8,2549,2317,30,72,1317,
img2_r038_c009.png,2,38,9,2607,2316,21,25,209,
img2_r039_c000.png,2,39,0,196,2372,30,49,459,
img2_r039_c001.png,2,39,1,425,2368,40,39,289,
img2_r039_c002.png,2,39,2,567,2360,30,56,559,
img2_r039_c003.png,2,39,3,705,2367,12,24,132,
img2_r039_c004.png,2,39,4,727,2364,24,25,204,
img2_r039_c005.png,2,39,5,898,2356,37,68,603,
img2_r039_c006.png,2,39,6,1026,2350,30,69,357,
img2_r039_c007.png,2,39,7,1028,2401,28,52,449,
img2_r039_c008.png,2,39,8,1264,2363,31,71,1388,
img2_r039_c009.png,2,39,9,1340,2356,29,29,325,
img2_r039_c010.png,2,39,10,2332,2366,21,36,341,
img2_r040_c000.png,2,40,0,1670,2468,28,36,773,
img2_r040_c001.png,2,40,1,1848,2465,34,42,299,
img2_r040_c002.png,2,40,2,1976,2456,37,67,576,
img2_r040_c003.png,2,40,3,2108,2462,13,32,172,
img2_r040_c004.png,2,40,4,2123,2469,25,23,165,
img2_r040_c005.png,2,40,5,2238,2465,34,58,475,
img2_r040_c006.png,2,40,6,2358,2437,22,44,208,
img2_r040_c007.png,2,40,7,2360,2485,16,32,251,
img2_r040_c008.png,2,40,8,2568,2435,32,70,1391,
img2_r040_c009.png,2,40,9,2618,2434,22,32,260,
img2_r040_c010.png,2,40,10,2750,2447,89,18,254,
img2_r040_c011.png,2,40,11,2841,2433,23,43,153,
img2_r041_c000.png,2,41,0,194,2504,29,42,834,
img2_r041_c001.png,2,41,1,415,2496,45,43,301,
img2_r041_c002.png,2,41,2,551,2498,29,59,531,
img2_r041_c003.png,2,41,3,703,2489,14,36,183,
img2_r041_c004.png,2,41,4,723,2500,20,23,152,
img2_r041_c005.png,2,41,5,877,2515,32,47,362,
img2_r041_c006.png,2,41,6,1034,2497,26,78,599,
img2_r041_c007.png,2,41,7,1181,2492,37,44,331,
img2_r041_c008.png,2,41,8,1282,2485,37,83,1757,
img2_r041_c009.png,2,41,9,1343,2486,34,40,429,
img2_r042_c000.png,2,42,0,1672,2583,28,38,516,
img2_r042_c001.png,2,42,1,1846,2570,30,51,340,
img2_r042_c002.png,2,42,2,2007,2580,28,61,547,
img2_r042_c003.png,2,42,3,2126,2586,23,31,204,
img2_r042_c004.png,2,42,4,2222,2597,42,56,604,
img2_r042_c005.png,2,42,5,2345,2577,16,35,150,
img2_r042_c006.png,2,42,6,2347,2617,24,33,584,
img2_r042_c007.png,2,42,7,2577,2571,31,38,280,
img2_r042_c008.png,2,42,8,2592,2578,24,66,480,
img2_r042_c009.png,2,42,9,2636,2566,19,31,251,
img2_r043_c000.png,2,43,0,171,2631,31,43,924,
img2_r043_c001.png,2,43,1,419,2631,22,39,301,
img2_r043_c002.png,2,43,2,549,2636,23,55,437,
img2_r043_c003.png,2,43,3,727,2652,19,36,241,
img2_r043_c004.png,2,43,4,870,2651,37,61,649,
img2_r043_c005.png,2,43,5,1030,2636,25,53,297,
img2_r043_c006.png,2,43,6,1302,2637,26,69,1247,
img2_r043_c007.png,2,43,7,1372,2631,24,35,357,
img2_r044_c000.png,2,44,0,712,2679,13,37,146,
img2_r044_c001.png,2,44,1,1032,2691,24,32,229,
img2_r044_c002.png,2,44,2,1670,2701,33,44,1094,
img2_r044_c003.png,2,44,3,1842,2704,27,47,332,
img2_r044_c004.png,2,44,4,2004,2696,30,64,551,
img2_r044_c005.png,2,44,5,2149,2709,21,34,191,
img2_r044_c006.png,2,44,6,2203,2715,43,40,206,
img2_r044_c007.png,2,44,7,2250,2702,39,57,545,
img2_r044_c008.png,2,44,8,2373,2688,20,45,214,
img2_r044_c009.png,2,44,9,2375,2732,23,32,360,
img2_r044_c010.png,2,44,10,2577,2674,41,79,1238,
img2_r044_c011.png,2,44,11,2638,2677,27,26,278,
img2_r045_c000.png,2,45,0,168,2760,34,46,1127,
img2_r045_c001.png,2,45,1,421,2767,37,48,392,
img2_r045_c002.png,2,45,2,552,2778,32,67,692,
img2_r045_c003.png,2,45,3,711,2781,27,32,203,
img2_r045_c004.png,2,45,4,872,2776,18,39,137,
img2_r045_c005.png,2,45,5,876,2806,32,35,372,
img2_r045_c006.png,2,45,6,1024,2807,16,32,251,
img2_r045_c007.png,2,45,7,1297,2770,32,73,1532,
img2_r045_c008.png,2,45,8,1376,2762,23,38,330,
img2_r045_c009.png,2,45,9,1860,2810,22,40,281,
img2_r045_c010.png,2,45,10,2019,2801,29,69,622,
img2_r045_c011.png,2,45,11,2133,2813,15,39,211,
img2_r045_c012.png,2,45,12,2484,2803,25,14,132,
img2_r045_c013.png,2,45,13,2575,2800,31,71,549,
img2_r045_c014.png,2,45,14,2627,2793,31,31,347,
img2_r046_c000.png,2,46,0,1669,2826,31,39,899,
img2_r046_c001.png,2,46,1,2158,2829,21,22,147,
img2_r046_c002.png,2,46,2,2240,2814,40,64,741,
img2_r046_c003.png,2,46,3,2376,2836,18,42,321,
img2_r046_c004.png,2,46,4,2956,2841,51,24,179,
img2_r047_c000.png,2,47,0,163,2901,28,45,562,
img2_r047_c001.png,2,47,1,560,2908,29,62,556,
img2_r047_c002.png,2,47,2,696,2896,19,39,257,
img2_r047_c003.png,2,47,3,721,2916,20,18,129,
img2_r047_c004.png,2,47,4,862,2924,40,53,402,
img2_r047_c005.png,2,47,5,1308,2899,31,71,1336,
img2_r047_c006.png,2,47,6,1373,2904,22,29,216,
img2_r047_c007.png,2,47,7,2386,2921,20,43,180,
img2_r047_c008.png,2,47,8,2598,2923,31,71,453,
img2_r047_c009.png,2,47,9,2658,2925,27,44,351,
img2_r047_c010.png,2,47,10,2844,2920,51,19,179,
img2_r048_c000.png,2,48,0,1017,2940,19,36,341,
img2_r048_c001.png,2,48,1,1690,2940,25,43,765,
img2_r048_c002.png,2,48,2,1862,2941,22,52,304,
img2_r048_c003.png,2,48,3,1977,2937,38,74,652,
img2_r048_c004.png,2,48,4,2127,2955,24,30,184,
img2_r048_c005.png,2,48,5,2245,2962,38,58,572,
img2_r048_c006.png,2,48,6,2388,2983,20,26,425,
img2_r048_c007.png,2,48,7,2621,2961,20,37,260,
img2_r049_c000.png,2,49,0,152,3052,33,40,905,
img2_r049_c001.png,2,49,1,385,3057,36,34,281,
img2_r049_c002.png,2,49,2,489,3040,37,20,120,
img2_r049_c003.png,2,49,3,560,3055,28,62,596,
img2_r049_c004.png,2,49,4,700,3035,23,61,362,
img2_r049_c005.png,2,49,5,729,3052,19,26,149,
img2_r049_c006.png,2,49,6,1306,3040,25,60,931,
img2_r049_c007.png,2,49,7,1370,3021,32,50,422,
img2_r049_c008.png,2,49,8,2626,3059,30,79,549,
img2_r049_c009.png,2,49,9,2667,3066,24,31,297,
img2_r050_c000.png,2,50,0,887,3080,37,34,413,
img2_r050_c001.png,2,50,1,1030,3081,22,39,358,
img2_r050_c002.png,2,50,2,1700,3084,35,52,1324,
img2_r050_c003.png,2,50,3,1861,3099,26,36,288,
img2_r050_c004.png,2,50,4,1988,3082,32,67,574,
img2_r050_c005.png,2,50,5,2256,3079,54,74,822,
img2_r050_c006.png,2,50,6,2392,3119,23,36,357,
img2_r050_c007.png,2,50,7,2515,3082,26,10,133,
img2_r050_c008.png,2,50,8,3034,3149,30,16,150,
img2_r051_c000.png,2,51,0,153,3210,35,48,1188,
img2_r051_c001.png,2,51,1,369,3229,40,35,325,
img2_r051_c002.png,2,51,2,535,3207,31,60,621,
img2_r051_c003.png,2,51,3,714,3207,24,28,221,
img2_r051_c004.png,2,51,4,885,3202,37,64,553,
img2_r051_c005.png,2,51,5,1029,3195,12,35,131,
img2_r051_c006.png,2,51,6,1029,3234,22,42,375,
img2_r051_c007.png,2,51,7,1203,3194,29,18,179,
img2_r051_c008.png,2,51,8,1294,3204,32,75,1467,
img2_r051_c009.png,2,51,9,1366,3193,23,42,331,
img2_r051_c010.png,2,51,10,1709,3231,33,41,1002,
img2_r051_c011.png,2,51,11,1881,3234,28,43,303,
img2_r051_c012.png,2,51,12,1984,3228,38,63,636,
img2_r051_c013.png,2,51,13,2133,3239,17,26,163,
img2_r051_c014.png,2,51,14,2633,3212,26,46,366,
img2_r051_c015.png,2,51,15,2687,3215,31,35,410,
img2_r052_c000.png,2,52,0,2264,3277,38,29,381,
img2_r052_c001.png,2,52,1,2396,3277,19,31,455,
img2_r052_c002.png,2,52,2,2657,3257,19,39,258,
img2_r053_c000.png,2,53,0,2428,3811,28,20,162,
