filename,img_source,row,col,x,y,w,h,area,digit_label
img2_r046_c005.png,2,46,5,2221,2588,52,64,825,5
img2_r046_c006.png,2,46,6,2339,2576,31,73,1037,6
img2_r046_c007.png,2,46,7,2492,2573,33,67,593,7
img2_r046_c008.png,2,46,8,2576,2570,39,73,1558,8
img2_r046_c009.png,2,46,9,2635,2565,27,82,739,1
img2_r047_c000.png,2,47,0,170,2630,31,43,924,0
img2_r047_c001.png,2,47,1,413,2630,42,47,499,2
img2_r047_c002.png,2,47,2,530,2635,41,62,633,3
img2_r047_c003.png,2,47,3,703,2642,42,73,859,4
img2_r047_c004.png,2,47,4,869,2646,37,65,753,5
img2_r047_c005.png,2,47,5,1022,2635,33,87,1286,6
img2_r047_c006.png,2,47,6,1181,2647,34,63,532,7
img2_r047_c007.png,2,47,7,1301,2636,26,69,1247,8
img2_r047_c008.png,2,47,8,1371,2630,32,77,1076,9
img2_r048_c000.png,2,48,0,1669,2700,33,44,1093,0
img2_r048_c001.png,2,48,1,1841,2703,44,50,525,2
img2_r048_c002.png,2,48,2,2003,2695,30,64,551,3
img2_r048_c003.png,2,48,3,2123,2685,46,89,895,4
img2_r048_c004.png,2,48,4,2249,2701,45,57,688,5
img2_r048_c005.png,2,48,5,2366,2687,31,76,967,6
img2_r048_c006.png,2,48,6,2502,2693,30,60,456,7
img2_r048_c007.png,2,48,7,2576,2673,41,79,1237,8
img2_r048_c008.png,2,48,8,2637,2676,37,89,1006,9
img2_r049_c000.png,2,49,0,167,2759,34,46,1127,0
img2_r049_c001.png,2,49,1,420,2766,37,56,534,2
img2_r049_c002.png,2,49,2,697,2770,40,72,721,4
img2_r049_c003.png,2,49,3,871,2775,45,65,771,5
img2_r049_c004.png,2,49,4,1015,2767,24,71,778,6
img2_r049_c005.png,2,49,5,1296,2769,32,73,1435,8
img2_r049_c006.png,2,49,6,1375,2761,31,71,751,9
img2_r050_c000.png,2,50,0,551,2777,32,67,692,3
img2_r050_c001.png,2,50,1,1163,2776,45,89,774,7
img2_r050_c002.png,2,50,2,1668,2825,31,39,899,0
img2_r050_c003.png,2,50,3,1854,2809,40,50,509,2
img2_r050_c004.png,2,50,4,2018,2800,29,69,622,3
img2_r050_c005.png,2,50,5,2132,2812,46,68,865,4
img2_r050_c006.png,2,50,6,2239,2813,40,64,740,5
img2_r050_c007.png,2,50,7,2367,2794,26,83,1033,6
img2_r050_c008.png,2,50,8,2483,2802,30,69,538,7
img2_r050_c009.png,2,50,9,2574,2799,31,71,1218,8
img2_r050_c010.png,2,50,10,2626,2792,36,89,1105,9
img2_r051_c000.png,2,51,0,162,2900,28,45,561,2
img2_r051_c001.png,2,51,1,395,2914,34,51,453,2
img2_r051_c002.png,2,51,2,559,2907,29,62,556,3
img2_r051_c003.png,2,51,3,695,2895,45,72,855,4
img2_r051_c004.png,2,51,4,861,2910,54,66,808,5
img2_r051_c005.png,2,51,5,1008,2909,27,66,974,6
img2_r051_c006.png,2,51,6,1183,2918,26,63,499,7
img2_r051_c007.png,2,51,7,1307,2898,31,71,1336,8
img2_r051_c008.png,2,51,8,1372,2903,28,71,770,9
img2_r051_c009.png,2,51,9,2380,2920,27,88,900,6
img2_r051_c010.png,2,51,10,2597,2922,43,75,1555,8
img2_r051_c011.png,2,51,11,2657,2924,36,77,834,9
img2_r052_c000.png,2,52,0,1689,2939,25,43,764,0
img2_r052_c001.png,2,52,1,1861,2940,41,61,519,2
img2_r052_c002.png,2,52,2,1976,2936,38,74,652,3
img2_r052_c003.png,2,52,3,2098,2943,52,81,888,4
img2_r052_c004.png,2,52,4,2244,2961,38,58,572,5
img2_r052_c005.png,2,52,5,2253,2952,44,15,225,5
img2_r052_c006.png,2,52,6,2498,2945,39,58,529,7
img2_r053_c000.png,2,53,0,151,3051,33,40,905,0
img2_r053_c001.png,2,53,1,384,3056,37,42,459,2
img2_r053_c002.png,2,53,2,559,3054,28,62,595,3
img2_r053_c003.png,2,53,3,699,3034,48,74,878,4
img2_r053_c004.png,2,53,4,886,3042,54,71,803,5
img2_r053_c005.png,2,53,5,1021,3046,30,73,985,6
img2_r053_c006.png,2,53,6,1189,3018,34,80,637,7
img2_r053_c007.png,2,53,7,1305,3039,25,60,931,8
img2_r053_c008.png,2,53,8,1369,3020,36,87,945,9
img2_r054_c000.png,2,54,0,1699,3083,35,52,1324,0
img2_r054_c001.png,2,54,1,1860,3098,38,45,484,2
img2_r054_c002.png,2,54,2,1987,3081,32,67,574,3
img2_r054_c003.png,2,54,3,2107,3083,43,73,805,4
img2_r054_c004.png,2,54,4,2255,3078,54,74,822,5
img2_r054_c005.png,2,54,5,2384,3058,30,96,881,6
img2_r054_c006.png,2,54,6,2514,3081,32,70,574,7
img2_r054_c007.png,2,54,7,2618,3058,37,79,1563,8
img2_r054_c008.png,2,54,8,2666,3061,32,76,815,9
img2_r055_c000.png,2,55,0,152,3209,35,48,1187,0
img2_r055_c001.png,2,55,1,367,3228,42,48,536,2
img2_r055_c002.png,2,55,2,534,3206,31,60,620,3
img2_r055_c003.png,2,55,3,692,3189,45,81,972,4
img2_r055_c004.png,2,55,4,884,3197,45,68,829,5
img2_r055_c005.png,2,55,5,1020,3194,30,81,1259,6
img2_r055_c006.png,2,55,6,1202,3193,41,84,749,7
img2_r055_c007.png,2,55,7,1293,3203,32,75,1467,8
img2_r055_c008.png,2,55,8,1365,3192,30,103,1207,1
img2_r055_c009.png,2,55,9,1708,3230,33,41,1002,0
img2_r055_c010.png,2,55,10,1880,3233,42,51,540,2
img2_r055_c011.png,2,55,11,1983,3227,38,63,636,3
img2_r055_c012.png,2,55,12,2107,3224,42,78,957,4
img2_r055_c013.png,2,55,13,2387,3223,27,84,918,6
img2_r055_c014.png,2,55,14,2632,3211,43,84,1633,8
img2_r055_c015.png,2,55,15,2686,3211,47,100,1091,9
img2_r056_c000.png,2,56,0,2263,3238,49,67,854,5
img2_r056_c001.png,2,56,1,2504,3240,46,68,676,7
